1 16613U          86053.07627914 -.00000008  00000+0  00000+0 0    05
1 16613U 86019A   88027.82602173  .00016833  00000-0  79167-2 0  8919
2 16613  98.7091 103.6506 0001354 107.4196 252.7066 14.20048254 12837
1 16613U 86019A   88029.86934171  .00016860  00000-0  79167-2 0  8922
2 16613  98.7085 105.6623 0001266 120.8298 239.1926 14.20049295 13129
1 16613U          88029.86934171 0.00016860  00000+0  79167-2 0  8927
2 16613  98.7085 105.6623 0001266 120.8298 239.1926 14.20049295 13129
1 16613U 86019A   88030.85578845  .00000204  00000-0  99999-4 0  8938
2 16613  98.7084 106.6336 0001321 127.4302 232.6272 14.20043293 13260
1 16613U          88030.85578845 0.00000204  00000+0  99999-4 0  8933
2 16613  98.7084 106.6336 0001321 127.4302 232.6272 14.20043293 13260
1 16613U 86019A   88031.84224383  .00000204  00000-0  99999-4 0  8944
2 16613  98.7083 107.6049 0001227 130.7504 229.3850 14.20044254 13406
1 16613U          88031.84224383 0.00000204  00000+0  99999-4 0  8949
2 16613  98.7083 107.6049 0001227 130.7504 229.3850 14.20044254 13406
1 16613U 86019A   88032.82868302  .00000194  00000-0  99999-4 0  8957
2 16613  98.7081 108.5761 0001267 126.3849 233.7476 14.20044530 13547
1 16613U          88032.82868302 0.00000194  00000+0  99999-4 0  8952
2 16613  98.7081 108.5761 0001267 126.3849 233.7476 14.20044530 13547
1 16613U 86019A   88033.88558443 -.00000002  00000-0  32143-5 0  8965
2 16613  98.7078 109.6163 0001386 126.3381 233.8034 14.20044782 13690
1 16613U          88033.88558443 -.00000002  00000+0  32143-5 0  8960
2 16613  98.7078 109.6163 0001386 126.3381 233.8034 14.20044782 13690
1 16613U 86019A   88034.94248267 -.00000012  00000-0  32143-5 0  8975
2 16613  98.7092 110.6554 0001466 123.8028 236.3283 14.20057821 13840
1 16613U          88034.94248267 -.00000012  00000+0  32143-5 0  8970
2 16613  98.7092 110.6554 0001466 123.8028 236.3283 14.20057821 13840
1 16613U 86019A   88034.94276029 -.00000001      0+0  32143-5 0 89709
2 16613  98.7092 110.6554 0001466 123.8028 236.3283 14.20057822 13841
1 16613U 86019A   88035.92891406 -.00000001  00000-0  32143-5 0  8982
2 16613  98.7068 111.6268 0001404 115.7207 244.3250 14.20030394 13981
1 16613U          88035.92891406 -.00000001  00000+0  32143-5 0  8987
2 16613  98.7068 111.6268 0001404 115.7207 244.3250 14.20030394 13981
1 16613U 86019A   88035.92919169 -.00000001      0+0  32143-5 0 89808
2 16613  98.7068 111.6268 0001404 115.7207 244.3250 14.20030395 13982
1 16613U 86019A   88036.84492059 -.00000002  00000-0  32143-5 0  8997
2 16613  98.7059 112.5290 0001463 115.9475 244.1980 14.20031261 14118
1 16613U          88036.84492059 -.00000002  00000+0  32143-5 0  8992
2 16613  98.7059 112.5290 0001463 115.9475 244.1980 14.20031261 14118
1 16613U 86019A   88037.90182854 -.00000001  00000-0  32143-5 0  9017
2 16613  98.7062 113.5684 0001495 124.5244 235.6270 14.20047438 14261
1 16613U          88037.90182854 -.00000001  00000+0  32143-5 0  9012
2 16613  98.7062 113.5684 0001495 124.5244 235.6270 14.20047438 14261
1 16613U 86019A   88038.81780337 -.00000001  00000-0  32143-5 0  9029
2 16613  98.7059 114.4688 0001371 119.1810 240.9083 14.20037517 14395
1 16613U          88038.81780337 -.00000001  00000+0  32143-5 0  9024
2 16613  98.7059 114.4688 0001371 119.1810 240.9083 14.20037517 14395
1 16613U 86019A   88038.81808099 -.00000001      0+0  32143-5 0 90204
2 16613  98.7059 114.4688 0001371 119.1809 240.9083 14.20037518 14394
1 16613U 86019A   88039.87471742 -.00000002  00000-0  32143-5 0  9035
2 16613  98.7043 115.5097 0001426 121.5600 238.5594 14.20018997 14547
1 16613U          88039.87471742 -.00000002  00000+0  32143-5 0  9030
2 16613  98.7043 115.5097 0001426 121.5600 238.5594 14.20018997 14547
1 16613U 86019A   88040.86117812 -.00000002  00000-0  32143-5 0  9053
2 16613  98.7058 116.4796 0001468 112.8443 247.3440 14.20022935 14683
1 16613U          88040.86117812 -.00000002  00000+0  32143-5 0  9058
2 16613  98.7058 116.4796 0001468 112.8443 247.3440 14.20022935 14683
1 16613U 86019A   88040.86145607 -.00000001      0+0  32143-5 0 90504
2 16613  98.7058 116.4796 0001468 112.8443 247.3440 14.20022936 14684
1 16613U 86019A   88041.84762286  .00046266  00000-0  21751-1 0  9064
2 16613  98.7048 117.4501 0001468 110.0039 250.1734 14.20031164 14826
1 16613U          88041.84762286 0.00046266  00000+0  21751-1 0  9069
2 16613  98.7048 117.4501 0001468 110.0039 250.1734 14.20031164 14826
1 16613U          88042.83403238 0.00062964  00000+0  29598-1 0  9079
2 16613  98.7048 118.4212 0001535 117.8686 242.1237 14.20033450 14968
1 16613U 86019A   88042.83403239  .00062964  00000-0  29598-1 0  9075
2 16613  98.7048 118.4212 0001535 117.8686 242.1237 14.20033450 14968
1 16613U 86019A   88042.83431033  .00062964      0+0  29598-1 0 90707
2 16613  98.7048 118.4211 0001535 117.8685 242.1237 14.20033450 14966
1 16613U          88043.60909981 0.00019708  00000+0  92678-2 0  9080
2 16613  98.7056 119.1849 0001459 112.2972 247.7178 14.20045520 15072
1 16613U 86019A   88043.60909982  .00019708  00000-0  92678-2 0  9086
2 16613  98.7056 119.1849 0001459 112.2972 247.7178 14.20045520 15072
1 16613U 86019A   88043.89096180  .00071748  00000-0  33719-1 0  9097
2 16613  98.7046 119.4606 0001377 105.8971 254.2084 14.20043657 15114
1 16613U          88043.89096181 0.00071748  00000+0  33719-1 0  9093
2 16613  98.7046 119.4606 0001377 105.8971 254.2084 14.20043657 15114
1 16613U 86019A   88044.80690582  .00071761  00000-0  33719-1 0  9102
2 16613  98.7046 120.3633 0001936 128.9713 230.9325 14.20053281 15243
1 16613U          88044.80690582 0.00071761  00000+0  33719-1 0  9107
2 16613  98.7046 120.3633 0001936 128.9713 230.9325 14.20053281 15243
1 16613U 86019A   88044.87741041  .00071748  00000-0  33719-1 0  9112
2 16613  98.7061 120.4317 0001624 116.3123 243.8076 14.20044230 15251
1 16613U          88044.87741041 0.00071748  00000+0  33719-1 0  9117
2 16613  98.7061 120.4317 0001624 116.3123 243.8076 14.20044230 15251
1 16613U 86019A   88045.44107774  .00052855  00000-0  24841-1 0  9120
2 16613  98.7060 120.9883 0001570 102.5475 257.4920 14.20045230 15339
1 16613U          88045.44107774 0.00052855  00000+0  24841-1 0  9125
2 16613  98.7060 120.9883 0001570 102.5475 257.4920 14.20045230 15339
1 16613U 86019A   88045.86384985  .00051769  00000-0  24340-1 0  9135
2 16613  98.7097 121.4003 0001486 107.1461 252.9273 14.20025893 15391
1 16613U          88045.86384985 0.00051769  00000+0  24340-1 0  9130
2 16613  98.7097 121.4003 0001486 107.1461 252.9273 14.20025893 15391
1 16613U 86019A   88046.85027962  .00049445  00000-0  23243-1 0  9144
2 16613  98.7056 122.3734 0001488 113.5780 246.4187 14.20037027 15534
1 16613U          88046.85027962 0.00049445  00000+0  23243-1 0  9149
2 16613  98.7056 122.3734 0001488 113.5780 246.4187 14.20037027 15534
1 16613U 86019A   88046.85055757  .00049444      0+0  23243-1 0 91405
2 16613  98.7056 122.3734 0001488 113.5780 246.4187 14.20037027 15534
1 16613U 86019A   88047.83671821  .01613231  00000-0  58256+0 0  9154
2 16613  98.7008 123.3461 0002663 141.0510 218.9181 14.20048681 15673
1 16613U 86019A   88048.04809146  .00066230  00000-0  30787-1 0  9163
2 16613  98.7058 123.5521 0001620 113.8272 246.1031 14.20064666 15703
1 16613U          88048.04809146 0.00066230  00000+0  30787-1 0  9168
2 16613  98.7058 123.5521 0001620 113.8272 246.1031 14.20064666 15703
1 16613U 86019A   88048.04836908  .00065533      0+0  30787-1 0 91603
2 16613  98.7058 123.5521 0001620 113.8272 246.1031 14.20064666 15703
1 16613U 86019A   88048.68224426  .00113463  00000-0  53338-1 0  9174
2 16613  98.7077 124.1764 0002053 123.0385 236.9378 14.20024941 15791
1 16613U          88048.68224426 0.00113463  00000+0  53338-1 0  9179
2 16613  98.7077 124.1764 0002053 123.0385 236.9378 14.20024941 15791
1 16613U          88048.89365525 0.00113525  00000+0  53338-1 0  9188
2 16613  98.7053 124.3845 0001735 110.6684 249.4510 14.20053516 15828
1 16613U 86019A   88048.89365526  .00113525  00000-0  53338-1 0  9184
2 16613  98.7053 124.3845 0001735 110.6684 249.4510 14.20053516 15828
1 16613U 86019A   88049.73911649  .00113368  00000-0  53338-1 0  9197
2 16613  98.7067 125.2129 0001614 137.0999 222.6979 14.19981248 15941
1 16613U 86019A   88049.88010632  .00052199  00000-0  24534-1 0  9207
2 16613  98.7040 125.3528 0001642 114.1321 246.0149 14.20042007 15966
1 16613U          88049.88010632 0.00052199  00000+0  24534-1 0  9202
2 16613  98.7040 125.3528 0001642 114.1321 246.0149 14.20042007 15966
1 16613U 86019A   88049.88038411  .00052198      0+0  24534-1 0 92000
2 16613  98.7040 125.3528 0001642 114.1321 246.0149 14.20042007 15966
1 16613U 86019A   88050.86651050  .00052213  00000-0  24534-1 0  9210
2 16613  98.6983 126.3240 0001652 111.4149 248.5248 14.20056583 16100
1 16613U          88050.86651050 0.00052213  00000+0  24534-1 0  9215
2 16613  98.6983 126.3240 0001652 111.4149 248.5248 14.20056583 16100
1 16613U 86019A   88051.57112503  .00033734  00000-0  15855-1 0  9228
2 16613  98.7023 127.0147 0001224  73.8440 286.1442 14.20053208 16206
1 16613U          88051.57112503 0.00033734  00000+0  15855-1 0  9223
2 16613  98.7023 127.0147 0001224  73.8440 286.1442 14.20053208 16206
1 16613U 86019A   88051.85298954  .00033722  00000-0  15855-1 0  9232
2 16613  98.7026 127.2942 0001707 102.0637 258.0363 14.20033651 16247
1 16613U          88051.85298954 0.00033722  00000+0  15855-1 0  9237
2 16613  98.7026 127.2942 0001707 102.0637 258.0363 14.20033651 16247
1 16613U 86019A   88052.83942174  .00033732  00000-0  15855-1 0  9243
2 16613  98.7016 128.2657 0001841 107.7356 252.3041 14.20050601 16388
1 16613U          88052.83942174 0.00033732  00000+0  15855-1 0  9248
2 16613  98.7016 128.2657 0001841 107.7356 252.3041 14.20050601 16388
1 16613U 86019A   88052.83969969  .00033732      0+0  15855-1 0 92403
2 16613  98.7016 128.2657 0001841 107.7356 252.3041 14.20050602 16389
1 16613U 86019A   88053.68494087  .00033736  00000-0  15855-1 0  9257
2 16613  98.7015 129.1006 0001770 118.2636 241.7607 14.20056670 16500
1 16613U          88053.68494087 0.00033736  00000+0  15855-1 0  9252
2 16613  98.7015 129.1006 0001770 118.2636 241.7607 14.20056670 16500
1 16613U 86019A   88053.89633990  .00002110  00000-0  99999-3 0  9264
2 16613  98.7026 129.3060 0001682 100.4095 259.6907 14.20025979 16530
1 16613U          88053.89633990 0.00002110  00000+0  99999-3 0  9269
2 16613  98.7026 129.3060 0001682 100.4095 259.6907 14.20025979 16530
1 16613U          88054.88279900 -.00007686  00000+0  36081-2 0  9273
2 16613  98.7024 130.2760 0001689  97.1189 263.0574 14.20029914 16676
1 16613U 86019A   88054.88279901 -.00007686  00000-0 -36081-2 0  9270
2 16613  98.7024 130.2760 0001689  97.1189 263.0574 14.20029914 16676
1 16613U 86019A   88054.95325209  .00062150  00000-0  29206-1 0  9287
2 16613  98.7047 130.3449 0001531  94.6733 265.4658 14.20049995 16680
1 16613U          88054.95325209 0.00062150  00000+0  29206-1 0  9282
2 16613  98.7047 130.3449 0001531  94.6733 265.4658 14.20049995 16680
1 16613U 86019A   88054.95352973  .00062149      0+0  29206-1 0 92802
2 16613  98.7047 130.3448 0001531  94.6733 265.4658 14.20049996 16680
1 16613U 86019A   88055.86923019  .00023894  00000-0  11231-1 0  9293
2 16613  98.7023 131.2479 0001539  99.0735 261.0510 14.20059911 16819
1 16613U          88055.86923019 0.00023894  00000+0  11231-1 0  9298
2 16613  98.7023 131.2479 0001539  99.0735 261.0510 14.20059911 16819
1 16613U 86019A   88056.85564577  .00023891  00000-0  11231-1 0  9302
2 16613  98.7023 132.2176 0001571  93.9239 266.0325 14.20050585 16954
1 16613U          88056.85564578 0.00023891  00000+0  11231-1 0  9308
2 16613  98.7023 132.2176 0001571  93.9239 266.0325 14.20050585 16954
1 16613U 86019A   88056.85592371  .00023891      0+0  11231-1 0 93004
2 16613  98.7023 132.2175 0001571  93.9238 266.0325 14.20050586 16953
1 16613U 86019A   88057.98301527  .00000233  00000-0  11786-3 0  9314
2 16613  98.7029 133.3267 0001649  97.2693 262.7102 14.20037185 17116
1 16613U          88057.98301527 0.00000233  00000+0  11786-3 0  9319
2 16613  98.7029 133.3267 0001649  97.2693 262.7102 14.20037185 17116
1 16613U 86019A   88058.89903110 -.00000646  00000-0 -29962-3 0  9327
2 16613  98.7034 134.2282 0001623  99.0586 261.0852 14.20037481 17249
1 16613U          88058.89903110 -.00000646  00000+0  29962-3 0  9321
2 16613  98.7034 134.2282 0001623  99.0586 261.0852 14.20037481 17249
1 16613U 86019A   88058.96948996  .00004847  00000-0  22857-2 0  9337
2 16613  98.7005 134.2961 0001638 109.6277 250.5139 14.20042153 17256
1 16613U          88058.96948997 0.00004847  00000+0  22857-2 0  9333
2 16613  98.7005 134.2961 0001638 109.6277 250.5139 14.20042153 17256
1 16613U 86019A   88059.88546797  .00004848  00000-0  22857-2 0  9344
2 16613  98.7024 135.1978 0001656  96.7794 263.3472 14.20049922 17382
1 16613U          88059.88546797 0.00004848  00000+0  22857-2 0  9349
2 16613  98.7024 135.1978 0001656  96.7794 263.3472 14.20049922 17382
1 16613U 86019A   88059.88574575  .00004848      0+0  22857-2 0 93408
2 16613  98.7024 135.1977 0001656  96.7794 263.3472 14.20049923 17382
1 16613U 86019A   88060.87190338  .00060987  00000-0  28665-1 0  9350
2 16613  98.7016 136.1672 0001704  93.3384 266.7160 14.20040598 17524
1 16613U          88060.87190338 0.00060987  00000+0  28665-1 0  9355
2 16613  98.7016 136.1672 0001704  93.3384 266.7160 14.20040598 17524
1 16613U 86019A   88061.92882291 -.00000002  00000-0  32145-5 0  9369
2 16613  98.7022 137.2080 0001552  99.5190 260.6121 14.20031618 17679
1 16613U          88061.92882291 -.00000002  00000+0  32145-5 0  9364
2 16613  98.7022 137.2080 0001552  99.5190 260.6121 14.20031618 17679
1 16613U 86019A   88061.92910053 -.00000001      0+0  32145-5 0 93605
2 16613  98.7022 137.2079 0001552  99.5190 260.6121 14.20031618 17677
1 16613U 86019A   88062.84481256 -.00000002  00000-0  32145-5 0  9378
2 16613  98.7029 138.1063 0001841  70.9380 289.2131 14.20027933 17800
1 16613U          88062.84481256 -.00000002  00000+0  32145-5 0  9373
2 16613  98.7029 138.1063 0001841  70.9380 289.2131 14.20027933 17800
1 16613U 86019A   88063.83126189 -.00000002  00000-0  32145-5 0  9380
2 16613  98.7017 139.0798 0001746 129.1499 231.0526 14.20039729 17948
1 16613U          88063.83126189 -.00000002  00000+0  32145-5 0  9385
2 16613  98.7017 139.0798 0001746 129.1499 231.0526 14.20039729 17948
1 16613U 86019A   88063.83153952 -.00000001      0+0  32145-5 0 93806
2 16613  98.7017 139.0798 0001746 129.1498 231.0526 14.20039729 17947
1 16613U 86019A   88064.88815261 -.00000002  00000-0  32145-5 0  9393
2 16613  98.7010 140.1174 0001488 103.3559 256.7686 14.20031796 18090
1 16613U          88064.88815262 -.00000002  00000+0  32145-5 0  9399
2 16613  98.7010 140.1174 0001488 103.3559 256.7686 14.20031796 18090
1 16613U 86019A   88065.80414328 -.00000002  00000-0  32145-5 0  9407
2 16613  98.7009 141.0186 0001667  96.0480 264.1145 14.20036682 18228
1 16613U          88065.80414328 -.00000002  00000+0  32145-5 0  9402
2 16613  98.7009 141.0186 0001667  96.0480 264.1145 14.20036682 18228
1 16613U          88066.86104466 -.00000002  00000+0  32145-5 0  9419
2 16613  98.7011 142.0569 0001458  89.7948 270.3495 14.20032894 18377
1 16613U 86019A   88066.86104467 -.00000002  00000-0  32145-5 0  9415
2 16613  98.7011 142.0569 0001458  89.7948 270.3495 14.20032894 18377
1 16613U 86019A   88067.14288519 -.00000002  00000-0  32145-5 0  9429
2 16613  98.7005 142.3360 0001677 101.8886 258.2659 14.20039265 18413
1 16613U          88067.14288519 -.00000002  00000+0  32145-5 0  9424
2 16613  98.7005 142.3360 0001677 101.8886 258.2659 14.20039265 18413
1 16613U 86019A   88067.14316297 -.00000001      0+0  32145-5 0 94202
2 16613  98.7005 142.3360 0001677 101.8885 258.2659 14.20039266 18413
1 16613U 86019A   88067.77702439 -.00000002  00000-0  32145-5 0  9431
2 16613  98.7008 142.9600 0001685 104.1907 255.9428 14.20033578 18507
1 16613U          88067.77702439 -.00000002  00000+0  32145-5 0  9436
2 16613  98.7008 142.9600 0001685 104.1907 255.9428 14.20033578 18507
1 16613U 86019A   88068.90439434  .00000325  00000-0  16073-3 0  9447
2 16613  98.7006 144.0677 0001571  91.1946 268.9675 14.20034120 18663
1 16613U          88068.90439434 0.00000325  00000+0  16073-3 0  9442
2 16613  98.7006 144.0677 0001571  91.1946 268.9675 14.20034120 18663
1 16613U 86019A   88068.90467213  .00000325      0+0  16073-3 0 94402
2 16613  98.7006 144.0677 0001571  91.1945 268.9675 14.20034120 18662
1 16613U 86019A   88069.82037622  .00000324  00000-0  16073-3 0  9452
2 16613  98.6998 144.9675 0001693  88.8848 271.2740 14.20034300 18792
1 16613U          88069.82037622 0.00000324  00000+0  16073-3 0  9457
2 16613  98.6998 144.9675 0001693  88.8848 271.2740 14.20034300 18792
1 16613U          88070.87727993 0.00000324  00000+0  16073-3 0  9462
2 16613  98.7006 146.0085 0001748  96.8047 263.3589 14.20030710 18943
1 16613U 86019A   88070.87727993  .00000324  00000-0  16073-3 0  9467
2 16613  98.7006 146.0085 0001748  96.8047 263.3589 14.20030710 18943
1 16613U          88071.93418547 0.00000325  00000+0  16073-3 0  9474
2 16613  98.6996 147.0472 0001488  86.5584 273.6230 14.20042150 19099
1 16613U 86019A   88071.93418547  .00000325  00000-0  16073-3 0  9479
2 16613  98.6996 147.0472 0001488  86.5584 273.6230 14.20042150 19099
1 16613U          88072.85015819 0.00000324  00000+0  16073-3 0  9481
2 16613  98.6984 147.9494 0001740  87.3917 272.7298 14.20039546 19223
1 16613U 86019A   88072.85015819  .00000324  00000-0  16073-3 0  9486
2 16613  98.6984 147.9494 0001740  87.3917 272.7298 14.20039546 19223
1 16613U          88073.34338332 0.00000325  00000+0  16073-3 0  9496
2 16613  98.6987 148.4347 0001639  76.9905 283.1546 14.20037439 19295
1 16613U 86019A   88073.34338332  .00000325  00000-0  16073-3 0  9491
2 16613  98.6987 148.4347 0001639  76.9905 283.1546 14.20037439 19295
1 16613U          88073.83660421 0.00000325  00000+0  16073-3 0  9509
2 16613  98.7007 148.9175 0001558  93.9875 266.1550 14.20032582 19366
1 16613U 86019A   88073.83660421  .00000325  00000-0  16073-3 0  9504
2 16613  98.7007 148.9175 0001558  93.9875 266.1550 14.20032582 19366
1 16613U 86019A   88073.83688168  .00000324      0+0  16074-3 0 95001
2 16613  98.7007 148.9175 0001558  93.9875 266.1550 14.20032582 19366
1 16613U          88074.82305146 0.00000325  00000+0  16073-3 0  9510
2 16613  98.7004 149.8878 0001558  91.1465 269.0236 14.20038524 19509
1 16613U 86019A   88074.82305146  .00000325  00000-0  16073-3 0  9515
2 16613  98.7004 149.8878 0001558  91.1465 269.0236 14.20038524 19509
1 16613U          88075.80948920 0.00000324  00000+0  16073-3 0  9522
2 16613  98.6985 150.8587 0001595  91.8077 268.3394 14.20039516 19646
1 16613U 86019A   88075.80948920  .00000324  00000-0  16073-3 0  9527
2 16613  98.6985 150.8587 0001595  91.8077 268.3394 14.20039516 19646
1 16613U 86019A   88075.80976730  .00000324      0+0  16074-3 0 95207
2 16613  98.6985 150.8586 0001595  91.8077 268.3394 14.20039516 19645
1 16613U          88076.86638826 0.00000079  00000+0  41018-4 0  9536
2 16613  98.6994 151.8988 0001617  84.6406 275.4866 14.20037947 19798
1 16613U 86019A   88076.86638826  .00000079  00000-0  41018-4 0  9531
2 16613  98.6994 151.8988 0001617  84.6406 275.4866 14.20037947 19798
1 16613U          88077.85283507 0.00000079  00000+0  41018-4 0  9550
2 16613  98.7002 152.8672 0001494  89.5378 270.6131 14.20037908 19930
1 16613U 86019A   88077.85283507  .00000079  00000-0  41018-4 0  9555
2 16613  98.7002 152.8672 0001494  89.5378 270.6131 14.20037908 19930
1 16613U 86019A   88077.85311254  .00000078      0+0  41018-4 0 95504
2 16613  98.7002 152.8671 0001494  89.5378 270.6131 14.20037909 19930
1 16613U          88078.90973738 0.00000069  00000+0  41018-4 0  9569
2 16613  98.7025 153.9073 0001138 105.0475 255.1119 14.20050902 20080
1 16613U 86019A   88078.90973738  .00000069  00000-0  41018-4 0  9564
2 16613  98.7025 153.9073 0001138 105.0475 255.1119 14.20050902 20080
1 16613U          88079.89616777 0.00000069  00000+0  41018-4 0  9576
2 16613  98.6961 154.8813 0001529  99.0643 261.0366 14.20030219 20228
1 16613U 86019A   88079.89616777  .00000069  00000-0  41018-4 0  9571
2 16613  98.6961 154.8813 0001529  99.0643 261.0366 14.20030219 20228
1 16613U 86019A   88080.88261555  .00000079  00000-0  41019-4 0  9585
2 16613  98.6985 155.8476 0001402  83.1116 277.0226 14.20043328 20361
1 16613U          88080.88261556 0.00000079  00000+0  41019-4 0  9581
2 16613  98.6985 155.8476 0001402  83.1116 277.0226 14.20043328 20361
1 16613U 86019A   88080.88289333  .00000078      0+0  41020-4 0 95809
2 16613  98.6985 155.8476 0001402  83.1115 277.0226 14.20043329 20361
1 16613U          88081.86905679 0.00000078  00000+0  41019-4 0  9591
2 16613  98.6975 156.8165 0001453  83.8062 276.3217 14.20039627 20504
1 16613U 86019A   88081.86905679  .00000078  00000-0  41019-4 0  9596
2 16613  98.6975 156.8165 0001453  83.8062 276.3217 14.20039627 20504
1 16613U 86019A   88082.92596224  .00000137  00000-0  68475-4 0  9609
2 16613  98.6971 157.8559 0001354  78.7229 281.4265 14.20042652 20654
1 16613U          88082.92596225 0.00000137  00000+0  68475-4 0  9605
2 16613  98.6971 157.8559 0001354  78.7229 281.4265 14.20042652 20654
1 16613U 86019A   88082.92624034  .00000137      0+0  68475-4 0 96009
2 16613  98.6971 157.8558 0001354  78.7228 281.4265 14.20042652 20652
1 16613U          88084.89884034 0.00002112  00000+0  99999-3 0  9622
2 16613  98.6977 159.7960 0001313  73.0124 287.1417 14.20052272 20936
1 16613U 86019A   88084.89884034  .00002112  00000-0  99999-3 0  9627
2 16613  98.6977 159.7960 0001313  73.0124 287.1417 14.20052272 20936
1 16613U 86019A   88084.89911812  .00002112      0+0  00000-3 0 96206
2 16613  98.6977 159.7959 0001313  73.0124 287.1417 14.20052273 20935
1 16613U          88085.88526976 0.00002112  00000+0  99999-3 0  9631
2 16613  98.6963 160.7663 0001272  81.5940 278.4847 14.20046718 21071
1 16613U 86019A   88085.88526976  .00002112  00000-0  99999-3 0  9636
2 16613  98.6963 160.7663 0001272  81.5940 278.4847 14.20046718 21071
1 16613U 86019A   88086.87171783  .00002111  00000-0  99999-3 0  9648
2 16613  98.6976 161.7360 0001395  83.0707 277.0389 14.20036184 21212
1 16613U          88086.87171784 0.00002111  00000+0  99999-3 0  9644
2 16613  98.6976 161.7360 0001395  83.0707 277.0389 14.20036184 21212
1 16613U          88087.85816747 -.00000007  00000+0  99999-6 0  9655
2 16613  98.6970 162.7054 0001246  79.9699 280.1883 14.20043511 21357
1 16613U 86019A   88087.85816747 -.00000007  00000-0  99999-6 0  9650
2 16613  98.6970 162.7054 0001246  79.9699 280.1883 14.20043511 21357
1 16613U 86019A   88087.85844493 -.00000006      0+0  00000-6 0 96502
2 16613  98.6970 162.7054 0001246  79.9698 280.1883 14.20043512 21357
1 16613U          88088.84460359 -.00000007  00000+0  99999-6 0  9660
2 16613  98.6977 163.6772 0001240  79.3024 280.8312 14.20031875 21490
1 16613U 86019A   88088.84460359 -.00000007  00000-0  99999-6 0  9665
2 16613  98.6977 163.6772 0001240  79.3024 280.8312 14.20031875 21490
1 16613U          88089.90151391 -.00000007  00000+0  99999-6 0  9672
2 16613  98.6998 164.7163 0001500  73.3108 286.8797 14.20043919 21647
1 16613U 86019A   88089.90151391 -.00000007  00000-0  99999-6 0  9677
2 16613  98.6998 164.7163 0001500  73.3108 286.8797 14.20043919 21647
1 16613U 86019A   88089.90179170 -.00000006      0+0  00000-6 0 96705
2 16613  98.6998 164.7163 0001500  73.3107 286.8797 14.20043919 21646
1 16613U          88090.88794384 -.00000017  00000+0  99999-6 0  9688
2 16613  98.6987 165.6825 0001182  79.6067 280.5355 14.20046849 21780
1 16613U 86019A   88090.88794384 -.00000017  00000-0  99999-6 0  9683
2 16613  98.6987 165.6825 0001182  79.6067 280.5355 14.20046849 21780
1 16613U          88091.87438061 -.00000006  00000+0  99999-6 0  9694
2 16613  98.6979 166.6546 0001314  89.2197 270.9106 14.20035464 21924
1 16613U 86019A   88091.87438061 -.00000006  00000-0  99999-6 0  9699
2 16613  98.6979 166.6546 0001314  89.2197 270.9106 14.20035464 21924
1 16613U 86019A   88091.87465808 -.00000006      0+0  00000-6 0 96902
2 16613  98.6979 166.6545 0001314  89.2197 270.9106 14.20035465 21924
1 16613U          88092.86082797 -.00000007  00000+0  99999-6 0  9708
2 16613  98.6973 167.6244 0001473  75.1980 284.9703 14.20041492 22066
1 16613U 86019A   88092.86082798 -.00000007  00000-0  99999-6 0  9704
2 16613  98.6973 167.6244 0001473  75.1980 284.9703 14.20041492 22066
1 16613U 86019A   88093.91772415 -.00000618  00000-0 -28172-3 0  9715
2 16613  98.6968 168.6624 0001061  82.0494 278.1079 14.20045032 22215
1 16613U          88093.91772416 -.00000618  00000+0  28172-3 0  9710
2 16613  98.6968 168.6624 0001061  82.0494 278.1079 14.20045032 22215
1 16613U 86019A   88093.98817877  .00064271  00000-0  29883-1 0  9726
2 16613  98.6975 168.7324 0001220  83.1530 276.9821 14.20071381 22229
1 16613U          88094.90410373 0.00003637  00000+0  17169-2 0  9739
2 16613  98.6963 169.6339 0001316  76.7441 283.1112 14.20046716 22358
1 16613U 86019A   88094.90410373  .00003637  00000-0  17169-2 0  9734
2 16613  98.6963 169.6339 0001316  76.7441 283.1112 14.20046716 22358
1 16613U 86019A   88094.90438151  .00003636      0+0  17169-2 0 97306
2 16613  98.6963 169.6338 0001316  76.7440 283.1112 14.20046717 22357
1 16613U          88095.89059453 0.00003637  00000+0  17169-2 0  9747
2 16613  98.6961 170.6040 0001132  89.0932 271.0385 14.20052580 22494
1 16613U 86019A   88095.89059453  .00003637  00000-0  17169-2 0  9742
2 16613  98.6961 170.6040 0001132  89.0932 271.0385 14.20052580 22494
1 16613U          88096.80656758 -.00001637  00000+0  76522-3 0  9759
2 16613  98.6966 171.5028 0001125  76.9009 283.2012 14.20045058 22626
1 16613U 86019A   88096.80656758 -.00001637  00000-0 -76522-3 0  9755
2 16613  98.6966 171.5028 0001125  76.9009 283.2012 14.20045058 22626
1 16613U 86019A   88096.80684567 -.00001637      0+0 -76522-3 0 97503
2 16613  98.6966 171.5028 0001125  76.9009 283.2012 14.20045058 22626
1 16613U          88097.86347462 0.00008633  00000+0  40637-2 0  9765
2 16613  98.6972 172.5433 0001206  80.7744 279.3887 14.20056716 22778
1 16613U 86019A   88097.86347462  .00008633  00000-0  40637-2 0  9760
2 16613  98.6972 172.5433 0001206  80.7744 279.3887 14.20056716 22778
1 16613U          88098.84989462 0.00008631  00000+0  40637-2 0  9775
2 16613  98.6978 173.5129 0001217  82.9406 277.0816 14.20040878 22913
1 16613U 86019A   88098.84989462  .00008631  00000-0  40637-2 0  9770
2 16613  98.6978 173.5129 0001217  82.9406 277.0816 14.20040878 22913
